Код_товара,Название_позиции,Поисковые_запросы,Описание,Тип_товара,Цена,Цена от,Ярлык,HTML_заголовок,HTML_описание,HTML_ключевые_слова,Валюта,Скидка,Cрок действия скидки от,Cрок действия скидки до,Единица_измерения,Минимальный_объем_заказа,Оптовая_цена,Минимальный_заказ_опт,Ссылка_изображения,Наличие,Количество,Производитель,Страна_производитель,Номер_группы,Адрес_подраздела,Возможность_поставки,Срок_поставки,Способ_упаковки,Личные_заметки,Продукт_на_сайте,Идентификатор_товара,Уникальный_идентификатор,Идентификатор_подраздела,Идентификатор_группы,Подарки,Сопутствующие,ID_группы_разновидностей,Название_Характеристики,Измерение_Характеристики,Значение_Характеристики
defence-zsu-bercy,Defence ZSU берцы,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p> Defence ZSU берцы- демисезонная модель высоких ботинок от ТМ Скади.<br/>
 Лёгкие, удобные, язык-клапан.<br/>
kedy-zimnie-k2,Кеды зимние K2,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Кеды зимние K2- модель с высоким голенищем. Отличный вариант для тех, кто даже зимой готов проводить много времени на свежем воздухе.</p>
<p> Кеды имеют удлиненный верх из кордуры с кожаными вставками. В качестве утеплителя используется мех или Winterfrost.</p>
<p> Шнуровка спереди обеспечивает идеальную и плотную посадку.</p>
<p> Прочная резиновая подошва не лопнет на морозе. Она легкая и устойчивая к истиранию.</p>
</div>",r,1190.00,,,,,,UAH,,,,шт,,,,,+,,,,,,,,,,https://skadi.net.ua/product/kedy-zimnie-k2/,kedy-zimnie-k2,,,Зимняя обувь,,,,,,,K2,,Модель,Кеды,,Вид обуви,"Кожа Crazy Horse, Ткань Cordura",,Материал верха,Зима,,Сезон,Skadi,,Бренд
zimnij-kostyum-kzb-002,Зимний костюм КЗБ 002,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Зимний костюм КЗБ 001.</p>
</div>",r,2000.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2019/10/zimnij-kostyum-kzb-002-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/zimnij-kostyum2-kzb-002-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/zimnij-kostyum1-kzb-002-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/zimnij-kostyum-kzb-002/,zimnij-kostyum-kzb-002,,,Зимние костюмы,,,,,,,Dewspo Bonding,,Материал,Микрофлис,,Подкладочная ткань,Слимтекс,,Утеплитель,Зима,,Сезон,Skadi,,Бренд
zimnij-kostyum-kzb-008,Зимний костюм КЗБ 008,,,r,2000.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2019/10/zimnij-kostyum-kzb-008-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/zimnij-kostyum1-kzb-008-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/zimnij-kostyum2-kzb-008-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/zimnij-kostyum-kzb-008/,zimnij-kostyum-kzb-008,,,Зимние костюмы,,,,,,,Dewspo Bonding,,Материал,Микрофлис,,Подкладочная ткань,Слимтекс,,Утеплитель,Зима,,Сезон,Skadi,,Бренд
zimnij-kostyum-kzb-004,Зимний костюм КЗБ 004,,,r,2000.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2019/10/zimnij-kostyum-kzb-004-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/zimnij-kostyum1-kzb-004-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/zimnij-kostyum-kzb-004/,zimnij-kostyum-kzb-004,,,Зимние костюмы,,,,,,,Dewspo Bonding,,Материал,Микрофлис,,Подкладочная ткань,Слимтекс,,Утеплитель,Зима,,Сезон,Skadi,,Бренд
zimnij-kostyum-kzb-003,Зимний костюм КЗБ 003,,,r,2000.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2019/10/zimnij-kostyum-kzb-003-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/zimnij-kostyum1-kzb-003-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/zimnij-kostyum-kzb-003/,zimnij-kostyum-kzb-003,,,Зимние костюмы,,,,,,,Dewspo Bonding,,Материал,Микрофлис,,Подкладочная ткань,Слимтекс,,Утеплитель,Зима,,Сезон,Skadi,,Бренд
zimnij-kostyum-kzb-010,Зимний костюм КЗБ 010,,,r,2000.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2019/10/zimnij-kostyum-kzb-010-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/zimnij-kostyum2-kzb-010-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/zimnij-kostyum-kzb-010/,zimnij-kostyum-kzb-010,,,Зимние костюмы,,,,,,,Dewspo Bonding,,Материал,Микрофлис,,Подкладочная ткань,Слимтекс,,Утеплитель,Зима,,Сезон,Skadi,,Бренд
zimnij-kostyum-kzb-009,Зимний костюм КЗБ 009,,,r,2000.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2019/10/zimnij-kostyum-kzb-009-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/zimnij-kostyum2-kzb-009-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/zimnij-kostyum3-kzb-009-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/zimnij-kostyum4-kzb-009-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/zimnij-kostyum-kzb-009/,zimnij-kostyum-kzb-009,,,Зимние костюмы,,,,,,,Dewspo Bonding,,Материал,Микрофлис,,Подкладочная ткань,Слимтекс,,Утеплитель,Зима,,Сезон,Skadi,,Бренд
kostyum-zimnij-taslan,Костюм зимний Таслан,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Зимний костюм Таслан из элитной серии костюмов предназначен для туризма, охоты и рыбалки в зимнее время. </p>
<p>Эта модель имеет повышенную защиту от осадков и отличную износостойкость благодаря новым технологиям.<br/>
 Таслан — инновационный синтетический материал, удовлетворяющий все требования, предъявляемые к современным тканям. Это прежде всего- удобство, комфорт и эстетичный внешний вид.<br/>
Водонепроницаемые пропитки защищают от проникновения грязи и влаги.<br/>
Костюм стал легче, благодаря использованию нового утеплителя- слимтекса, что добавляет комфорта при носке. Для дополнительного сохранения тепла подкладка выполнена из микрофлиса.</p>
<p>В костюме предусмотрено несколько парных карманов для различных аксессуаров: на груди внизу куртки и на полукомбинезоне.<br/>
Полукомбинезон на подтяжках, которые можно регулировать, внизу штанин имеются молнии, для удобного одевания поверх высоких ботинок.<br/>
Костюм рассчитан до -35°С. Но даже при не большом плюсе, Вам будет в нем комфортно.</p>
<p>Идеальный костюм для рыбалки, охоты и любителей зимнего активного отдыха даже в экстремальную погоду.</p>
</div>",r,2000.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2019/10/kostyum-zimnij-taslan-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/kostyum-zimnij-taslan1-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/kostyum-zimnij-taslan2-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/kostyum-zimnij-taslan/,kostyum-zimnij-taslan,,,Зимние костюмы,,,,,,,Taslan,,Материал,Флис,,Подкладочная ткань,Слимтекс,,Утеплитель,Зима,,Сезон,Skadi,,Бренд
kostyum-snowmax-green-zimnij,Костюм Snowmax Green зимний,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Костюм Snowmax Green зимний легкий, не продуваемый. Костюм рассчитан на температуру до -40*. Но на практике, так как это еще относительно новая модель, проверить не довелось. Такие морозы у нас большая редкость.<br/>
В нем точно будет тепло при -30*. </p>
<p>Ткань Columbia (плотностью 210 г/м2 с полиуретановой пропиткой) приятная на ощупь, хорошо держит форму, после стирки не дает усадку и остается мягкой. Сохраняет свой внешний вид на протяжении всего срока эксплуатации, при этом не образуется никаких катышков.<br/>
Не промокает и отлично защищает от морозного ветра.</p>
<p>В качестве утеплителя используется слимтекс- современный тонкий материал с отличными теплоизоляционными свойствами. Для подкладки был взят флис, устойчивый к механическим трениям и приятный на ощупь.</p>
<p>Костюм предназначен прежде всего  для рыбаков и охотников, он удобен тем, что в нем множество карманов.</p>
<p>Куртка со съемным капюшоном,имеет 5 удобных больших карманов, плюс внутренний карман для документов или телефона.<br/>
На костюме, для безопасности, имеются светоотражающие элементы для темного времени суток.</p>
<p>На полукомбинезоне 2 врезных, 2 накладных кармана, в области талии имеются утяжки на липучках для большего комфорта при эксплуатации изделия. Внизу, по бокам на брюках, вшиты змейки для быстрого и удобного одевания брюк на высокие сапоги. </p>
<p>Размеры сдвоенные: 48-50, 52-54, 56-58, 60-62, 64-66.</p>
</div>",r,3500.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2019/10/kostyum-snowmax-blue-green-zimnij-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/kostyum-snowmax-blue-green-zimnij1-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/kostyum-snowmax-blue-green-zimnij2-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/kostyum-snowmax-green-zimnij/,kostyum-snowmax-green-zimnij,,,Зимние костюмы,,,,,,,Columbia,,Материал,Флис,,Подкладочная ткань,Слимтекс,,Утеплитель,Зима,,Сезон,Skadi,,Бренд
kostyum-snowmax-blue-yellow-zimnij,Костюм Snowmax Blue Yellow зимний,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Костюм Snowmax Blue Yellow зимний легкий, не продуваемый. Костюм рассчитан на температуру до -40*. Но на практике, так как это еще относительно новая модель, проверить не довелось. Такие морозы у нас большая редкость.<br/>
В нем точно будет тепло при -30*. </p>
<p>Ткань Columbia (плотностью 210 г/м2 с полиуретановой пропиткой) приятная на ощупь, хорошо держит форму, после стирки не дает усадку и остается мягкой. Сохраняет свой внешний вид на протяжении всего срока эксплуатации, при этом не образуется никаких катышков.<br/>
Не промокает и отлично защищает от морозного ветра.</p>
<p>В качестве утеплителя используется слимтекс- современный тонкий материал с отличными теплоизоляционными свойствами. Для подкладки был взят флис, устойчивый к механическим трениям и приятный на ощупь.</p>
<p>Костюм предназначен прежде всего  для рыбаков и охотников, он удобен тем, что в нем множество карманов.</p>
<p>Куртка со съемным капюшоном,имеет 5 удобных больших карманов, плюс внутренний карман для документов или телефона.<br/>
На костюме, для безопасности, имеются светоотражающие элементы для темного времени суток.</p>
<p>На полукомбинезоне 2 врезных, 2 накладных кармана, в области талии имеются утяжки на липучках для большего комфорта при эксплуатации изделия. Внизу, по бокам на брюках, вшиты змейки для быстрого и удобного одевания брюк на высокие сапоги. </p>
<p>Размеры сдвоенные: 48-50, 52-54, 56-58, 60-62, 64-66.</p>
</div>",r,3500.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2019/10/kostyum-snowmax-blue-yellow-zimnij-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/kostyum-snowmax-blue-yellow-zimnij1-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/kostyum-snowmax-blue-yellow-zimnij2-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/kostyum-snowmax-blue-yellow-zimnij/,kostyum-snowmax-blue-yellow-zimnij,,,Зимние костюмы,,,,,,,Columbia,,Материал,Флис,,Подкладочная ткань,Слимтекс,,Утеплитель,Зима,,Сезон,Skadi,,Бренд
kostyum-snowmax-blue-red-zimnij,Костюм Snowmax Blue Red зимний,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Костюм Snowmax Blue Red зимний легкий, не продуваемый. Костюм рассчитан на температуру до -40*. Но на практике, так как это еще относительно новая модель, проверить не довелось. Такие морозы у нас большая редкость.<br/>
В нем точно будет тепло при -30*. </p>
<p>Ткань Columbia (плотностью 210 г/м2 с полиуретановой пропиткой) приятная на ощупь, хорошо держит форму, после стирки не дает усадку и остается мягкой. Сохраняет свой внешний вид на протяжении всего срока эксплуатации, при этом не образуется никаких катышков.<br/>
Не промокает и отлично защищает от морозного ветра.</p>
<p>В качестве утеплителя используется слимтекс- современный тонкий материал с отличными теплоизоляционными свойствами. Для подкладки был взят флис, устойчивый к механическим трениям и приятный на ощупь.</p>
<p>Костюм предназначен прежде всего  для рыбаков и охотников, он удобен тем, что в нем множество карманов.</p>
<p>Куртка со съемным капюшоном,имеет 5 удобных больших карманов, плюс внутренний карман для документов или телефона.<br/>
На костюме, для безопасности, имеются светоотражающие элементы для темного времени суток.</p>
<p>На полукомбинезоне 2 врезных, 2 накладных кармана, в области талии имеются утяжки на липучках для большего комфорта при эксплуатации изделия. Внизу, по бокам на брюках, вшиты змейки для быстрого и удобного одевания брюк на высокие сапоги. </p>
<p>Размеры сдвоенные: 48-50, 52-54, 56-58, 60-62, 64-66.</p>
</div>",r,3500.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2019/10/kostyum-snowmax-blue-red-zimnij-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/kostyum-snowmax-blue-red-zimnij1-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/kostyum-snowmax-blue-red-zimnij2-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/kostyum-snowmax-blue-red-zimnij/,kostyum-snowmax-blue-red-zimnij,,,Зимние костюмы,,,,,,,Columbia,,Материал,Флис,,Подкладочная ткань,Слимтекс,,Утеплитель,Зима,,Сезон,Skadi,,Бренд
kostyum-windmax-green,Костюм Windmax Green,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Костюм Windmax Green демисезонный костюм для охоты, рыбалки.<br/>
 Выполнен из однотонной ткани Columbia. Выдерживает до -5 градусов.</p>
<p>Изготовлен из мембранной ткани Columbia, которая обладает отличными ветро и влагозащитными свойствами. При этом не парит, сохраняет тепло тела на протяжении всего дня.<br/>
Подкладочная плащевка сире двусторонняя- легкая, мягкая не шуршит, с водонепроницаемой пропиткой, гладкая на ощупь. К ней не пристает ни грязь, ни пух.</p>
<p>Эргономика костюма:</p>
<p>Куртка с капюшоном, который легко снимается при необходимости.<br/>
Рукава с манжетами для удобства и большего комфорта.<br/>
Четыре кармана. Один карман с молнией на груди, два снизу куртки, тоже на молниях и еще один внутренний.</p>
<p> Полукомбинезон (трансформер) имеет два врезных кармана и два спереди на липучках. К спинке крепиться молнией. Подтяжки регулируются по росту.<br/>
На штанинах снизу вшита молния для быстрого и удобного одевания штанины поверх сапога, дополнительно фиксируется липучкой.</p>
<p>Костюма Windmax утеплен тонким слоем слимтекса, который обладает отличной теплоизоляцией, не впитывает влагу в себя и при этом тонкий и легкий.<br/>
В самую слякотную погоду Вам будет комфортно и тепло. </p>
</div>",r,2600.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2019/10/kostyum-windmax-green-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/kostyum-windmax-green1-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/kostyum-windmax-green/,kostyum-windmax-green,,,Демисезонные костюмы,,,,,,,Columbia,,Материал,Сире двусторонняя,,Подкладочная ткань,Слимтекс,,Утеплитель,Skadi,,Бренд,Весна / Осень,,Сезон
kostyum-windmax-blue-red,Костюм Windmax Blue red,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Костюм Windmax Blue yellow демисезонный костюм для охоты, рыбалки.<br/>
 Выполнен из однотонной ткани Columbia. Выдерживает до -5 градусов.<br/>
 Темно-синий цвет с красной окантовкой.</p>
<p>Изготовлен из мембранной ткани Columbia, которая обладает отличными ветро и влагозащитными свойствами. При этом не парит, сохраняет тепло тела на протяжении всего дня.<br/>
Подкладочная плащевка сире двусторонняя- легкая, мягкая не шуршит, с водонепроницаемой пропиткой, гладкая на ощупь. К ней не пристает ни грязь, ни пух.</p>
<p>Эргономика костюма:</p>
<p>Куртка с капюшоном, который легко снимается при необходимости.<br/>
Рукава с манжетами для удобства и большего комфорта.<br/>
Четыре кармана. Один карман с молнией на груди, два снизу куртки, тоже на молниях и еще один внутренний.</p>
<p> Полукомбинезон (трансформер) имеет два врезных кармана и два спереди на липучках. К спинке крепиться молнией. Подтяжки регулируются по росту.<br/>
На штанинах снизу вшита молния для быстрого и удобного одевания штанины поверх сапога, дополнительно фиксируется липучкой.</p>
<p>Костюма Windmax утеплен тонким слоем слимтекса, который обладает отличной теплоизоляцией, не впитывает влагу в себя и при этом тонкий и легкий.<br/>
В самую слякотную погоду Вам будет комфортно и тепло. </p>
</div>",r,2600.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2019/10/kostyum-windmax-blue-red-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/kostyum-windmax-blue-red1-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/kostyum-windmax-blue-red/,kostyum-windmax-blue-red,,,Демисезонные костюмы,,,,,,,Columbia,,Материал,Сире двусторонняя,,Подкладочная ткань,Слимтекс,,Утеплитель,Skadi,,Бренд,Весна / Осень,,Сезон
kostyum-windmax-blue-yellow,Костюм Windmax Blue yellow,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Костюм Windmax Blue yellow демисезонный костюм для охоты, рыбалки.<br/>
 Выполнен из однотонной ткани Columbia. Выдерживает до -5 градусов.<br/>
 Темно-синий цвет с желтой окантовкой.</p>
<p>Изготовлен из мембранной ткани Columbia, которая обладает отличными ветро и влагозащитными свойствами. При этом не парит, сохраняет тепло тела на протяжении всего дня.<br/>
Подкладочная плащевка сире двусторонняя- легкая, мягкая не шуршит, с водонепроницаемой пропиткой, гладкая на ощупь. К ней не пристает ни грязь, ни пух.</p>
<p>Эргономика костюма:</p>
<p>Куртка с капюшоном, который легко снимается при необходимости.<br/>
Рукава с манжетами для удобства и большего комфорта.<br/>
Четыре кармана. Один карман с молнией на груди, два снизу куртки, тоже на молниях и еще один внутренний.</p>
<p> Полукомбинезон (трансформер) имеет два врезных кармана и два спереди на липучках. К спинке крепиться молнией. Подтяжки регулируются по росту.<br/>
На штанинах снизу вшита молния для быстрого и удобного одевания штанины поверх сапога, дополнительно фиксируется липучкой.</p>
<p>Костюма Windmax утеплен тонким слоем слимтекса, который обладает отличной теплоизоляцией, не впитывает влагу в себя и при этом тонкий и легкий.<br/>
В самую слякотную погоду Вам будет комфортно и тепло. </p>
</div>",r,2600.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2019/10/kostyum-windmax-blue-yellow-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/kostyum-windmax-blue-yellow1-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/kostyum-windmax-blue-yellow/,kostyum-windmax-blue-yellow,,,Демисезонные костюмы,,,,,,,Columbia,,Материал,Сире двусторонняя,,Подкладочная ткань,Слимтекс,,Утеплитель,Skadi,,Бренд,Весна / Осень,,Сезон
kostyum-windmax-coyote,Костюм Windmax Coyote,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Костюм Windmax Coyote демисезонный костюм для охоты, рыбалки.<br/>
 Выполнен из однотонной ткани Columbia. Выдерживает до -5 градусов.</p>
<p>Изготовлен из мембранной ткани Columbia, которая обладает отличными ветро и влагозащитными свойствами. При этом не парит, сохраняет тепло тела на протяжении всего дня.<br/>
Подкладочная плащевка сире двусторонняя- легкая, мягкая не шуршит, с водонепроницаемой пропиткой, гладкая на ощупь. К ней не пристает ни грязь, ни пух.</p>
<p>Эргономика костюма:</p>
<p>Куртка с капюшоном, который легко снимается при необходимости.<br/>
Рукава с манжетами для удобства и большего комфорта.<br/>
Четыре кармана. Один карман с молнией на груди, два снизу куртки, тоже на молниях и еще один внутренний.</p>
<p> Полукомбинезон (трансформер) имеет два врезных кармана и два спереди на липучках. К спинке крепиться молнией. Подтяжки регулируются по росту.<br/>
На штанинах снизу вшита молния для быстрого и удобного одевания штанины поверх сапога, дополнительно фиксируется липучкой.</p>
<p>Костюма Windmax утеплен тонким слоем слимтекса, который обладает отличной теплоизоляцией, не впитывает влагу в себя и при этом тонкий и легкий.<br/>
В самую слякотную погоду Вам будет комфортно и тепло. </p>
</div>",r,2600.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2019/10/kostyum-windmax-coyote-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/10/kostyum-windmax-coyote1-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/kostyum-windmax-coyote/,kostyum-windmax-coyote,,,Демисезонные костюмы,,,,,,,Columbia,,Материал,Сире двусторонняя,,Подкладочная ткань,Слимтекс,,Утеплитель,Skadi,,Бренд,Весна / Осень,,Сезон
kostyum-soft-shell-black,Костюм Soft-Shell black,,,r,1600.00,,,,,,UAH,,,,шт,,,,,+,,,,,,,,,,https://skadi.net.ua/product/kostyum-soft-shell-black/,kostyum-soft-shell-black,,,Демисезонные костюмы,,,,,,,Skadi,,Бренд
kostyum-soft-shell-dark-blue,Костюм Soft-Shell dark blue,,,r,1600.00,,,,,,UAH,,,,шт,,,,,+,,,,,,,,,,https://skadi.net.ua/product/kostyum-soft-shell-dark-blue/,kostyum-soft-shell-dark-blue,,,Демисезонные костюмы,,,,,,,Skadi,,Бренд
kostyum-soft-shell-sand,Костюм Soft-Shell sand,,,r,1600.00,,,,,,UAH,,,,шт,,,,,+,,,,,,,,,,https://skadi.net.ua/product/kostyum-soft-shell-sand/,kostyum-soft-shell-sand,,,Демисезонные костюмы,,,,,,,Skadi,,Бренд
kostyum-klh-001,Костюм КЛХ-001 лес дуб зеленый,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Костюм КЛХ-001 предназначен для любителей летней охоты и рыбалки.<br/>
Выполнен костюм из прочного, натурального материала хлопка браш, обладающего большой износостойкостью.<br/>
Ткань не боится попадания искры от костра и отличается реалистичной ландшафтной окраской.<br/>
Костюм безупречно маскирует в естественных условиях.<br/>
Кроме этого, материал довольно мягкий и приятный к телу, водоотталкивающий и хорошо пропускающий воздух. </p>
<p>Костюм имеет 8 удобных больших карманов, а его особенность — куртка-трансформер с боковыми стяжками и со съемными рукавами и капюшоном, легко превращается в жилет. Брюки имею регулятор объема талии, 2 врезных и 2 накладных кармана, внизу — стяжка.</p>
<p>Свойства материала, оригинальный крой и отличное исполнение делают костюм КЛХ-001 отличным выбором для активного отдыха в теплый период года, в первую очередь это охота, рыбалка и туризм.<br/>
Кроме того такой костюм отлично подойдет и для работников, долгое время находящихся на природе: лесников, егерей, геологов, исследователей, археологов.<br/>
 Он предназначен для тех кому нужна легкая, практичная одежда со стильным, удобным кроем и оригинальным камуфляжным рисунком. </p>
</div>",r,983.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2019/08/kostyum-klh-001-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/08/kostyum-klh-001-1-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/08/kostyum-klh-001-2-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/08/kostyum-klh-001-3-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/kostyum-klh-001-les-dub-zelenyj/,kostyum-klh-001,,,Летние костюмы,,,,,,,"Хлопок с обработкой браш
Плотность 220 г/м2
Водоотталкивание 80 усл.ед.
Состав: хлопок 65%, полиэстер 35%",,Материал,нива,,Расцветка,Лето,,Сезон,Skadi,,Бренд
kostyum-klh-002,Костюм КЛХ-002 лес желудь,,"<div aria-labelledby=""tab-title-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" id=""tab-description"" role=""tabpanel"">
<h2>Описание</h2>
<p>Костюм КЛХ-002 предназначен для любителей летней охоты и рыбалки.<br/>
Выполнен костюм из прочного, натурального материала хлопка браш, обладающего большой износостойкостью.<br/>
Ткань не боится попадания искры от костра и отличается реалистичной ландшафтной окраской.<br/>
Костюм безупречно маскирует в естественных условиях.<br/>
Кроме этого, материал довольно мягкий и приятный к телу, водоотталкивающий и хорошо пропускающий воздух. </p>
<p>Костюм имеет 8 удобных больших карманов, а его особенность — куртка-трансформер с боковыми стяжками и со съемными рукавами и капюшоном, легко превращается в жилет. Брюки имею регулятор объема талии, 2 врезных и 2 накладных кармана, внизу — стяжка.</p>
<p>Свойства материала, оригинальный крой и отличное исполнение делают костюм КЛХ-002 отличным выбором для активного отдыха в теплый период года, в первую очередь это охота, рыбалка и туризм.<br/>
Кроме того такой костюм отлично подойдет и для работников, долгое время находящихся на природе: лесников, егерей, геологов, исследователей, археологов.<br/>
 Он предназначен для тех кому нужна легкая, практичная одежда со стильным, удобным кроем и оригинальным камуфляжным рисунком. </p>
</div>",r,983.00,,,,,,UAH,,,,шт,,,,"https://skadi.net.ua/wp-content/uploads/2019/08/kostyum-klh-002-600x600.jpg, https://skadi.net.ua/wp-content/uploads/2019/08/kostyum-klh-002-1-600x600.jpg",+,,,,,,,,,,https://skadi.net.ua/product/kostyum-klh-002-les-zhelud/,kostyum-klh-002,,,Летние костюмы,,,,,,,"Хлопок с обработкой браш
Плотность 220 г/м2
Водоотталкивание 80 усл.ед.
Состав: хлопок 65%, полиэстер 35%",,Материал,нива,,Расцветка,Лето,,Сезон,Skadi,,Бренд
